RCV_PROJECT,RECEIVER,ACTIVATION_YEAR,ACTIVATION_MONTH,ACTIVATION_DAY,ACTIVATION_TIME,STATION_NAME,DEPLOY_YEAR,DEPLOY_MONTH,DEPLOY_DAY,DEPLOY_TIME,DEPLOY_LAT,DEPLOY_LONG,VALID_DATA_UNTIL_YEAR,VALID_DATA_UNTIL_MONTH,VALID_DATA_UNTIL_DAY,VALID_DATA_UNTIL_TIME,RECOVER_YEAR,RECOVER_MONTH,RECOVER_DAY,RECOVER_TIME,ACOUSTIC_RELEASE_NUMBER,SPECIES_PREFERENCES,ADDITIONAL_CLASSIFIER,AMPLIFIER_SENSIVITY,HYDROPHONE_SENSIVITY,RECORDING_NAME,HYDROPHONE_CABLE_LENGTH,SAMPLE_RATE,MOORING_TYPE,BATTERY_END_YEAR,BATTERY_END_MONTH,BATTERY_END_DAY,DOWNLOAD_YEAR,DOWNLOAD_MONTH,DOWNLOAD_DAY,DOWNLOAD_TIME,COMMENTS,,,ACTIVATION_DATE_TIME,DEPLOY_DATE_TIME,VALID_DATA_UNTIL_DATE_TIME,RECOVER_DATE_TIME,BATTERY_END_DATE,DOWNLOAD_DATE_TIME
HesseløOWF_2020-2021_PODdata,C-POD-499,2021,2,10,00:00:00,HES7,2021,2,12,12:54:00,56.14790,12.24010,2021,4,11,0:00:00,2021,3,22,12:10:00,,NA,,,,,,,bottom-mooring,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
